id,name,fight_type,type_coef,success_type_condition,basic_score,fight_environment_group,is_enemy_random,theater_spare_gun_num,theater_spare_fairy_num,theater_spare_sangvis_cost,assist_npc,assist_squad,assist_fairy,boss_score_coef,boss_score_display,start_score,end_score,type,construction,enemy_group,enemy_lv,enemy_score,occupied_enemy_lv,occupied_enemy_score,boss,occupied_boss_score,score_limit,advantage_gun,material_item,battle_background,theater_id,display_length,description,difficulty,area_mission_id,advantage_sangvis
521,普通关卡,1,0,1;4;7,300,1;4;7,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,0,28000000,1,521,"939-0-4,938-1-4,669-0-4,333201-0-3","-10,-9,-8,-7,-6,-5,-4,-3,-2,-1","150,152,154,156,158,160,162,164,167,170","-32,-32,-31,-30,-30,-29,-29,-28,-27,-26","150,152,154,156,158,160,162,164,167,170",,60,0,"128,202,228,185,221",47,abandonedvillage,52,300,theater_area-20000521,7800,900421,
522,普通关卡,2,0,1;2;3,300,1;2;3,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,28000000,73000000,1,,"637-0-4,637-1-4,638-1-4,333405-0-3","-10,-10,-10,-9,-9,-9,-9,-8,-8,-8","170,172,174,176,178,180,182,184,187,190","-24,-24,-24,-24,-24,-24,-24,-23,-23,-23","170,172,174,176,178,180,182,184,187,190",,60,0,"128,202,228,185,221",47,abandonedvillage,52,300,theater_area-20000522,8000,900421,
523,普通关卡,3,0,1;2;5,300,1;2;5,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,73000000,123000000,1,,"642-1-4,639-0-4,640-0-4","-7,-7,-7,-6,-6,-6,-6,-5,-5,-5","190,192,194,196,198,200,202,204,207,210","-22,-22,-22,-21,-21,-21,-21,-20,-20,-20","190,192,194,196,198,200,202,204,207,210",,60,0,"128,202,228,185,221",47,abandonedvillage,52,300,theater_area-20000523,8500,900421,
524,要塞关卡,3,180,1;3;6,300,1;3;6,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,123000000,258000000,2,,"643-0-4,2239-1-4,2237-0-4,1423-1-4","-4,-4,-4,-3,-3,-3,-3,-2,-2,-2","210,212,214,216,218,220,222,224,227,230","-20,-20,-20,-19,-19,-19,-19,-18,-18,-18","210,212,214,216,218,220,222,224,227,230",700003-1,60,2193,"128,202,228,185,221",47,abandonedvillage,52,300,theater_area-20000524,8800,900421,
525,普通关卡,4,0,1;4;7,300,1;4;7,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,258000000,285000000,1,525,"1421-0-4,743-1-4,744-0-4,745-1-4","-11,-11,-11,-10,-10,-10,-10,-9,-9,-9","230,232,234,236,238,240,242,244,247,250","-27,-27,-27,-26,-26,-26,-26,-26,-26,-26","230,232,234,236,238,240,242,244,247,250",,60,0,"208,189,179,171,252",47,abandonedvillage,52,300,theater_area-20000525,9200,900422,
526,普通关卡,4,"1006,1",1;2;3,300,1;2;3,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,285000000,320000000,1,,"747-0-4,748-1-4,808-0-4,808-1-4","-8,-8,-8,-7,-7,-7,-7,-6,-6,-6","250,252,254,256,258,260,262,264,267,270","-25,-25,-25,-24,-24,-24,-24,-23,-23,-23","250,252,254,256,258,260,262,264,267,270",,60,0,"208,189,179,171,252",47,abandonedvillage,52,300,theater_area-20000526,9600,900422,
527,普通关卡,4,"1006,2;1008,1",1;2;5,300,1;2;5,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,320000000,350000000,1,,"807-1-4,810-0-4,743-0-4,804-1-4,334954-1-3,333901-1-2","-5,-5,-5,-4,-4,-4,-4,-3,-3,-3","270,272,274,276,278,280,282,284,287,290","-22,-22,-22,-22,-22,-22,-22,-21,-21,-21","270,272,274,276,278,280,282,284,287,290",,60,0,"208,189,179,171,252",47,abandonedvillage,52,300,theater_area-20000527,13000,900422,
528,要塞关卡,5,0,1;3;6,300,1;3;6,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,350000000,465000000,2,,"1120-0-4,1123-1-4,1105-1-4,804-1-4,745-0-4,333901-1-2","-2,-2,-2,-1,-1,-1,-1,0,0,0","290,292,294,296,298,300,302,304,307,310","-20,-20,-20,-19,-19,-19,-19,-18,-18,-18","290,292,294,296,298,300,302,304,307,310",700005-0,60,3975,"208,189,179,171,252",47,abandonedvillage,52,300,theater_area-20000528,14500,900422,
531,普通关卡,1,0,1;4;7,300,1;4;7,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,0,82000000,1,531,"317967-0-4,1390-1-4,1393-0-4,1429-0-4,334609-1-2","-10,-9,-8,-7,-6,-5,-4,-3,-2,-1","300,302,304,306,308,310,312,314,317,320","-39,-39,-38,-38,-37,-36,-36,-35,-34,-34","300,302,304,306,308,310,312,314,317,320",,60,0,"127,197,162,214,156",47,iron,53,300,theater_area-20000531,13000,900431,
532,普通关卡,2,0,1;2;3,300,1;2;3,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,82000000,170000000,1,,"317976-0-3,1473-0-3,1475-1-3,1474-0-3,337252-1-2,337210-1-2","-10,-10,-9,-9,-8,-8,-7,-7,-6,-6","320,322,324,326,328,330,332,334,337,340","-28,-28,-28,-28,-27,-27,-26,-26,-25,-25","320,322,324,326,328,330,332,334,337,340",,60,0,"127,197,162,214,156",47,iron,53,300,theater_area-20000532,16000,900431,
533,要塞关卡,3,0,1;2;5,300,1;2;5,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,170000000,545000000,2,,"317984-0-3,749-0-3,1194-0-3,1381-1-3,1385-0-3,337212-1-3","-5,-5,-4,-4,-3,-3,-2,-2,-1,-1","340,342,344,346,348,350,352,354,357,360","-24,-24,-24,-24,-23,-23,-22,-22,-21,-21","340,342,344,346,348,350,352,354,357,360",700001-0,60,3493,"127,197,162,214,156",47,iron,53,300,theater_area-20000533,20000,900431,
534,普通关卡,3,180,1;3;6,300,1;3;6,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,545000000,627000000,1,534,"317975-0-3,1563-0-3,1564-1-3,2387-0-3,335203-1-3","-10,-10,-9,-9,-8,-8,-7,-7,-6,-6","360,362,364,366,368,370,372,374,377,380","-30,-30,-30,-30,-29,-29,-28,-28,-27,-27","360,362,364,366,368,370,372,374,377,380",,60,0,"127,197,162,214,156",47,iron,53,300,theater_area-20000534,22000,900432,
535,普通关卡,4,0,1;4;7,300,1;4;7,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,627000000,702000000,1,,"2677-0-3,1791-0-3,1792-0-3,335204-1-3","-5,-5,-4,-4,-4,-3,-3,-3,-2,-2","380,382,384,386,388,390,392,394,397,400","-26,-26,-26,-26,-26,-25,-25,-25,-24,-24","380,382,384,386,388,390,392,394,397,400",,60,0,"194,115,46,53,261",47,iron,53,300,theater_area-20000535,26000,900432,
536,要塞关卡,4,"1006,1",1;2;3,300,1;2;3,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,702000000,1002000000,2,536,"2227-0-2,1823-0-2,1990-1-2,2002-0-2,2671-0-2,334707-1-3,335302-1-3","-11,-11,-10,-10,-10,-9,-9,-9,-8,-8","400,402,404,406,408,410,412,414,417,420","-33,-33,-32,-32,-32,-32,-32,-32,-31,-31","400,402,404,406,408,410,412,414,417,420",700004-1,60,5329,"194,115,46,53,261",47,iron,53,300,theater_area-20000536,27500,900432,
537,普通关卡,4,"1006,2;1008,1",1;2;5,300,1;2;5,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,1002000000,1130000000,1,,"2227-0-2,2222-0-2,1738-0-2,1768-0-2,1795-0-3,334707-1-3","-7,-7,-6,-6,-6,-5,-5,-5,-4,-4","420,422,424,426,428,430,432,434,437,440","-30,-30,-29,-29,-29,-28,-28,-28,-28,-28","420,422,424,426,428,430,432,434,437,440",,60,0,"194,115,46,53,261",47,iron,53,300,theater_area-20000537,29000,900432,
538,要塞关卡,5,0,1;3;6,300,1;3;6,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,1130000000,1640000000,2,,"2667-0-2,1999-1-3,1985-0-3,1795-0-2,1999-0-3,335904-0-1,337250-1-2","-3,-3,-2,-2,-2,-1,-1,-1,0,0","440,442,444,446,448,450,452,454,457,460","-27,-27,-26,-26,-26,-25,-25,-25,-24,-24","440,442,444,446,448,450,452,454,457,460",700005-0,60,7322,"194,115,46,53,261",47,iron,53,300,theater_area-20000538,31000,900432,
541,普通关卡,1,0,1;4;7,300,1;4;7,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,0,170000000,1,541,"490-1-4,565-0-4,1843-0-4","-30,-28,-26,-24,-22,-20,-18,-16,-14,-12","410,420,430,440,450,460,470,480,490,500","-34,-33,-32,-31,-29,-28,-27,-25,-24,-23","410,420,430,440,450,460,470,480,490,500",,60,0,"161,129,130,126,118",47,snowland,54,300,theater_area-20000541,2400,900441,
542,普通关卡,2,0,1;2;3,300,1;2;3,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,170000000,360000000,1,542,"1004-1-4,1043-0-4,1041-0-4,1044-1-4,568-0-4,2506-0-3","-20,-18,-16,-14,-12,-10,-8,-6,-4,-2","510,520,530,540,550,560,570,580,590,600","-26,-25,-23,-22,-20,-18,-17,-15,-14,-12","510,520,530,540,550,560,570,580,590,600",,60,0,"161,129,130,126,118",47,snowland,54,300,theater_area-20000542,4800,900441,
543,要塞关卡,3,0,1;2;5,300,1;2;5,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,360000000,1090000000,2,543,"939-1-4,938-1-4,669-0-4,672-0-4,637-0-4,334910-1-2","-20,-18,-16,-14,-12,-10,-8,-6,-4,-2","610,620,630,640,650,660,670,680,690,700","-30,-29,-27,-26,-24,-22,-21,-19,-18,-16","610,620,630,640,650,660,670,680,690,700",700002-0,60,6550,"161,129,130,126,118",47,snowland,54,300,theater_area-20000543,6400,900441,
544,普通关卡,3,180,1;3;6,300,1;3;6,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,1090000000,1300000000,1,,"745-1-3,747-0-3,748-1-3,808-0-3,804-0-3,334954-1-2,333804-1-2,334606-1-2","-20,-18,-16,-14,-12,-10,-8,-6,-4,-2","710,720,730,740,750,760,770,780,790,800","-34,-33,-31,-30,-28,-26,-25,-23,-22,-20","710,720,730,740,750,760,770,780,790,800",,60,0,"208,189,179,171,252",47,snowland,54,300,theater_area-20000544,14000,900442,
545,普通关卡,4,0,1;4;7,300,1;4;7,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,1300000000,1450000000,1,,"317968-0-2,1791-0-3,1792-1-3,1981-0-3,1823-1-3,2414-0-3,334707-1-3,337211-1-3","-20,-18,-16,-14,-12,-10,-9,-8,-7,-6","810,820,830,840,850,860,870,880,890,900","-38,-37,-35,-34,-32,-30,-30,-29,-28,-27","810,820,830,840,850,860,870,880,890,900",,60,0,"208,189,179,171,252",47,snowland,54,300,theater_area-20000545,25000,900442,
546,要塞关卡,4,"1006,1",1;2;3,300,1;2;3,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,1450000000,1880000000,2,,"2624-0-2,2740-1-2,2720-1-3,2778-0-3,2701-0-2,2727-1-4,336410-1-3,336406-1-3,337255-1-2","-15,-9,-8,-7,-6,-5,-4,-3,-2,-1","910,920,930,940,950,960,970,980,990,1000","-36,-32,-31,-30,-29,-28,-28,-27,-26,-25","910,920,930,940,950,960,970,980,990,1000",700003-1,60,11380,"208,189,179,171,252",47,snowland,54,300,theater_area-20000546,28000,900442,
547,普通关卡,4,"1006,2;1008,1",1;2;5,300,1;2;5,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,1880000000,2080000000,1,,"2730-1-3,2691-0-2,2740-1-3,2723-0-2,2778-0-3,2701-0-2,336605-1-2,336410-1-2,336813-1-2,336304-0-2","-5,-4,-3,-2,-1,0,1,2,3,4","1010,1020,1030,1040,1050,1060,1070,1080,1090,1100","-29,-29,-28,-27,-26,-25,-25,-24,-23,-22","1010,1020,1030,1040,1050,1060,1070,1080,1090,1100",,60,0,"194,115,46,53,261",47,snowland,54,300,theater_area-20000547,30000,900443,
548,要塞关卡,5,0,1;3;6,300,1;3;6,0,10,0,10,,,,100;0;50;0;200;50;100;00;100;50;00;100;100,-2;0;0;0;2;0;1;0;1;0;0;-1;0,2080000000,2180000000,2,,"2691-0-2,2730-1-2,317972-1-2,2740-1-3,2720-0-3,336609-1-2,336613-1-2,336707-1-2,336304-1-3,334999-0-2","5,6,7,8,9,10,11,12,13,14","1110,1120,1130,1140,1150,1160,1170,1180,1190,1200","5,6,7,8,9,10,11,12,13,14","1110,1120,1130,1140,1150,1160,1170,1180,1190,1200",700006-0,100,16142,"194,115,46,53,261",47,snowland,54,300,theater_area-20000548,34000,900443,
611,普通关卡,1,0,1;4;7,1000,1;4;7,0,0,0,0,"2-13-2-5,16|1-14-2-7,9",1-3,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,0,12000000,1,611,"390150-0-3,317967-0-3,1390-1-4,1393-0-4,1429-0-4,334609-1-2","-30,-29,-28,-27,-26,-25,-24,-23,-22,-21","70,71,72,73,74,75,76,77,78,80","-34,-34,-33,-32,-32,-31,-31,-30,-29,-28","70,71,72,73,74,75,76,77,78,80",,60,0,"287,150,13,6,27",47,wasteland,61,300,theater_area-20000611,1000,900411,
612,普通关卡,2,0,1;2;3,1000,1;2;3,0,5,0,6,"3-13-1-25,16",,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,12000000,30000000,1,,"362915-0-3,317976-0-3,1473-0-3,1475-1-3,337252-1-2,337210-1-2","-20,-19,-18,-17,-16,-15,-14,-13,-12,-11","80,81,82,83,84,85,86,87,88,90","-24,-24,-23,-22,-21,-20,-20,-19,-18,-17","80,81,82,83,84,85,86,87,88,90",,60,0,"287,150,13,6,27",47,wasteland,61,300,theater_area-20000612,2600,900411,
613,普通关卡,3,0,1;2;5,1000,1;2;5,0,5,0,12,3-13-1-105,,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,30000000,50000000,1,,"600001-1-3,317984-0-3,749-0-3,1194-0-3,1381-1-3,1385-0-3,337212-1-3","-10,-9,-8,-7,-6,-5,-4,-3,-2,-1","90,91,92,93,94,95,96,97,98,100","-16,-16,-15,-14,-13,-12,-12,-11,-10,-9","90,91,92,93,94,95,96,97,98,100",,60,0,"287,150,13,6,27",47,wasteland,61,300,theater_area-20000613,4200,900411,
614,要塞关卡,3,180,1;3;6,1000,1;3;6,0,10,0,20,,1-3,,252;-32;80;58;0;7;-100;-20;-36;-71;-81;-81;-81,2;-1;1;0;0;0;0;0;0;0;0;0;0,50000000,105000000,2,,"2398-1-2-1,317975-0-3,1563-0-3,1564-1-3,2387-0-3,335203-1-3","-10,-9,-8,-7,-6,-5,-4,-3,-2,-1","100,101,102,103,104,105,106,107,108,110","-18,-18,-17,-16,-15,-14,-14,-13,-12,-11","100,101,102,103,104,105,106,107,108,110",700001-0,60,1046,"287,150,13,6,27",47,wasteland,61,300,theater_area-20000614,4800,900411,
615,普通关卡,4,0,1;4;7,1000,1;4;7,0,12,0,30,,,1-1,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,105000000,117000000,1,,"334107-1-2,2677-0-3,1791-0-3,1792-0-3,335204-1-3","-10,-9,-9,-8,-8,-7,-7,-6,-6,-5","183,184,186,188,189,191,193,194,196,199","-20,-20,-20,-19,-19,-18,-18,-17,-17,-16","183,184,186,188,189,191,193,194,196,199",,60,0,"129,130,236,304,9",47,wasteland,61,300,theater_area-20000615,5200,900412,
616,普通关卡,4,"10041,1",1;2;3,1000,1;2;3,0,15,0,40,3-13-1-105,1-1,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,117000000,132000000,1,,"2606-1-2-1,2608-0-2,2616-1-2,2634-0-2,2700-0-4,2712-1-3,2715-1-3","-5,-4,-4,-3,-3,-2,-2,-1,-1,0","193,195,196,198,200,201,203,204,206,209","-16,-16,-16,-15,-15,-14,-14,-13,-13,-12","193,195,196,198,200,201,203,204,206,209",,60,0,"129,130,236,304,9",47,wasteland,61,300,theater_area-20000616,5800,900412,
617,普通关卡,4,"10007,2;10005,1",1;2;5,1000,1;2;5,0,20,0,100,"2-13-2-5,16",,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,132000000,147000000,1,,"2398-0-4,2398-0-4,2398-0-4,2398-0-3,2398-1-3","-10,-9,-9,-8,-8,-7,-7,-6,-6,-5","203,205,206,208,210,211,213,214,216,219","-22,-22,-22,-21,-21,-20,-20,-19,-19,-18","203,205,206,208,210,211,213,214,216,219",,60,0,"129,130,236,304,9",47,wasteland,61,300,theater_area-20000617,6400,900412,
618,要塞关卡,5,0,1;3;6,1000,1;3;6,0,50,0,200,,,,190;38;29;58;100;7;-100;-20;-36;-82;-81;-81;-91,1;0;0;0;2;0;0;0;-1;0;0;0;-2,147000000,195000000,2,,"411004-0-3-1,411306-1-2-1,9130113-1-1-1,2667-0-2,1999-1-3,1795-0-2,1999-0-3,335904-0-1,337250-1-2","-5,-4,-4,-3,-3,-2,-2,-1,-1,0","213,215,217,218,220,221,223,224,226,229","-18,-18,-18,-17,-17,-16,-16,-15,-15,-14","213,215,217,218,220,221,223,224,226,229",700002-0,100,2205,"129,130,236,304,9",47,wasteland,61,300,theater_area-20000618,7500,900412,
621,普通关卡,1,0,1;4;7,1500,1;4;7,0,0,0,0,,,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,0,28000000,1,621,"390150-0-3,317967-0-3,1390-1-4,1393-0-4,1429-0-4,334609-1-2","-10,-9,-8,-7,-6,-5,-4,-3,-2,-1","150,152,154,156,158,160,162,164,167,170","-32,-32,-31,-30,-30,-29,-29,-28,-27,-26","150,152,154,156,158,160,162,164,167,170",,60,0,"62,185,297,286,221,20221",47,abandonedvillage,62,300,theater_area-20000621,7800,900421,"1011,1002"
622,普通关卡,2,0,1;2;3,1500,1;2;3,0,5,0,6,,,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,28000000,73000000,1,,"362915-0-3,317976-0-3,1473-0-3,1475-1-3,337252-1-2,337210-1-2","-10,-10,-10,-9,-9,-9,-9,-8,-8,-8","170,172,174,176,178,180,182,184,187,190","-24,-24,-24,-24,-24,-24,-24,-23,-23,-23","170,172,174,176,178,180,182,184,187,190",,60,0,"62,185,297,286,221,20221",47,abandonedvillage,62,300,theater_area-20000622,8000,900421,1012
623,普通关卡,3,0,1;2;5,1500,1;2;5,0,5,0,12,,,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,73000000,123000000,1,,"600001-1-3,317984-0-3,749-0-3,1194-0-3,1381-1-3,1385-0-3,337212-1-3","-7,-7,-7,-6,-6,-6,-6,-5,-5,-5","190,192,194,196,198,200,202,204,207,210","-22,-22,-22,-21,-21,-21,-21,-20,-20,-20","190,192,194,196,198,200,202,204,207,210",,60,0,"62,185,297,286,221,20221",47,abandonedvillage,62,300,theater_area-20000623,8500,900421,1013
624,要塞关卡,3,180,1;3;6,1500,1;3;6,0,10,0,20,,,,252;-32;80;58;0;7;-100;-20;-36;-71;-81;-81;-81,2;-1;1;0;0;0;0;0;0;0;0;0;0,123000000,258000000,2,,"2398-1-2-1,317975-0-3,1563-0-3,1564-1-3,2387-0-3,335203-1-3","-4,-4,-4,-3,-3,-3,-3,-2,-2,-2","210,212,214,216,218,220,222,224,227,230","-20,-20,-20,-19,-19,-19,-19,-18,-18,-18","210,212,214,216,218,220,222,224,227,230",700003-1,60,2193,"62,185,297,286,221,20221",47,abandonedvillage,62,300,theater_area-20000624,8800,900421,1014
625,普通关卡,4,0,1;4;7,1500,1;4;7,0,12,0,30,,,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,258000000,285000000,1,625,"334107-1-2,2677-0-3,1791-0-3,1792-0-3,335204-1-3","-11,-11,-11,-10,-10,-10,-10,-9,-9,-9","324,327,330,333,336,339,341,344,348,353","-27,-27,-27,-26,-26,-26,-26,-26,-26,-26","324,327,330,333,336,339,341,344,348,353",,60,0,"296,307,189,171,256",47,abandonedvillage,62,300,theater_area-20000625,9200,900422,2001
626,普通关卡,4,"10041,1",1;2;3,1500,1;2;3,0,15,0,40,,,,127;38;29;58;0;7;-100;-20;-36;-71;-81;-81;-81,0;0;0;0;0;0;0;0;0;0;0;0;0,285000000,320000000,1,,"2606-1-2-1,2608-0-2,2616-1-2,2634-0-2,2700-0-4,2712-1-3,2715-1-3","-8,-8,-8,-7,-7,-7,-7,-6,-6,-6","345,347,350,353,356,358,361,364,368,372","-25,-25,-25,-24,-24,-24,-24,-23,-23,-23","345,347,350,353,356,358,361,364,368,372",,60,0,"296,307,189,171,256",47,abandonedvillage,62,300,theater_area-20000626,9600,900422,2002
